Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2023-05-14 16:15:02,0,0,0,0,0,0,0,0/hr,0,0/hr,1567,378878,354403,0,0,0,0,1,0
2023-05-14 16:18:02,0,0,0,0,0,0,0,0/hr,0,0/hr,1567,378878,354403,0,0,0,0,1,0
2023-05-14 16:14:01,0,0,0,0,0,0,0,0/hr,0,0/hr,1567,378878,354403,0,0,0,0,0,0
2023-05-14 16:13:01,0,0,0,0,0,0,0,0/hr,0,0/hr,1596,378878,354403,0,0,0,0,0,0
2023-05-14 16:16:01,0,0,0,0,0,0,0,0/hr,0,0/hr,1567,378878,354403,0,0,0,0,0,0
2023-05-14 16:17:02,0,0,0,0,0,0,0,0/hr,0,0/hr,1567,378878,354403,0,0,0,0,0,0
2023-05-14 16:47:02,741,612,304,216,1054713,1066709,2157,2157/hr,2236,2236/hr,1497,379249,354709,16,9,129,0,1,0
2023-05-14 17:18:01,683,578,304,215,1055788,1067636,2342,2342/hr,2148,2148/hr,1407,379601,355007,7,3,105,0,1,0
2023-05-14 17:48:01,660,560,306,215,1056708,1068752,2000,2000/hr,2092,2092/hr,1342,379931,355287,5,0,100,0,1,0
2023-05-14 18:18:01,650,525,307,214,1057638,1069573,1896,1896/hr,1986,1986/hr,1308,380256,355550,10,0,125,0,1,0
2023-05-14 18:48:01,652,520,307,214,1058675,1070568,1997,1997/hr,1825,1825/hr,1314,380582,355810,10,0,132,0,1,0
2023-05-14 19:18:01,616,508,307,214,1059380,1071371,1689,1689/hr,1746,1746/hr,1260,380890,356064,9,0,108,0,1,0
2023-05-14 19:48:02,628,478,307,214,1060123,1072241,1467,1467/hr,1682,1682/hr,1231,381205,356303,12,0,150,0,1,0
