Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2021-07-22 06:26:01,746,618,204,169,484269,509145,2041,2041/hr,1888,1888/hr,2276,147645,135878,1,0,128,0,1,0
2021-07-22 06:56:01,629,536,224,169,501885,522368,2077,2077/hr,1800,1800/hr,2322,147960,136146,12,1,93,0,1,0
2021-07-22 07:26:01,754,633,224,168,502864,523305,3393,3393/hr,1916,1916/hr,2438,148337,136463,11,0,121,0,1,0
2021-07-22 07:56:01,782,690,225,168,503837,524377,1934,1934/hr,1994,1994/hr,2563,148728,136808,10,5,92,0,0,0
2021-07-22 08:26:01,799,726,224,169,504836,525593,1852,1852/hr,2141,2141/hr,2693,149127,137171,15,0,73,0,0,0
2021-07-22 08:56:01,841,735,224,169,505974,526561,2032,2032/hr,2065,2065/hr,0,149548,137538,9,0,106,0,0,0
2021-07-22 09:26:02,925,831,224,168,507211,527643,2384,2384/hr,2078,2078/hr,0,150011,137954,6,12,94,0,0,0
2021-07-22 09:57:01,1029,850,224,169,508698,528865,2657,2657/hr,2219,2219/hr,2918,150542,138393,22,12,179,0,1,0
2021-07-22 10:27:02,1052,884,224,169,510084,530092,2706,2706/hr,2377,2377/hr,3121,151068,138835,16,3,168,0,1,0
2021-07-22 10:58:01,1050,908,223,169,511747,531628,3023,3023/hr,2712,2712/hr,3299,151610,139304,9,2,142,0,1,0
2021-07-22 11:28:01,1050,934,223,170,513247,533156,3048,3048/hr,3058,3058/hr,3428,152135,139771,11,22,116,0,0,0
2021-07-22 11:58:01,1058,945,223,170,514796,534555,3035,3035/hr,2902,2902/hr,3512,152664,140244,11,25,113,0,0,0
2021-07-22 12:28:01,1128,1004,222,170,516430,536132,3136,3136/hr,2907,2907/hr,3725,153228,140746,27,29,124,0,0,0
2021-07-22 12:58:01,1165,1029,224,168,518009,537670,3306,3306/hr,3130,3130/hr,3827,153811,141260,39,17,136,0,0,0
2021-07-22 13:28:01,1193,1016,225,168,519959,539389,3535,3535/hr,3262,3262/hr,3838,154407,141768,52,27,177,0,1,0
2021-07-22 13:58:01,1173,1003,226,168,521753,541116,3707,3707/hr,3356,3356/hr,3716,154994,142270,42,4,170,0,1,0
2021-07-22 14:28:01,1146,986,226,168,523751,543072,3776,3776/hr,3654,3654/hr,3644,155567,142763,36,11,160,0,1,0
2021-07-22 14:58:01,1090,952,227,167,525621,545105,3862,3862/hr,3983,3983/hr,3507,156112,143239,31,12,138,0,0,0
2021-07-22 15:28:01,1058,885,226,167,527481,547093,3709,3709/hr,4009,4009/hr,3337,156641,143681,49,4,173,0,1,0
2021-07-22 15:58:01,1041,829,227,167,529054,548784,3363,3363/hr,3559,3559/hr,3248,157161,144096,57,4,212,0,1,0
2021-07-22 16:28:01,994,826,227,167,530684,550356,3168,3168/hr,3236,3236/hr,3156,157658,144509,33,2,168,0,1,0
2021-07-22 16:58:01,960,829,226,168,532349,551952,3284,3284/hr,3118,3118/hr,3169,158138,144923,22,14,131,0,1,0
2021-07-22 17:28:01,956,820,227,166,533727,553343,3098,3098/hr,3060,3060/hr,3124,158616,145333,40,12,136,0,1,0
2021-07-22 17:58:01,955,823,227,166,534979,554784,2632,2632/hr,2834,2834/hr,3204,159094,145745,33,29,132,0,1,0
2021-07-22 18:28:01,924,880,227,166,536491,556376,2731,2731/hr,3005,3005/hr,3259,159556,146185,38,26,44,0,0,0
2021-07-22 18:58:01,919,887,227,166,538107,558158,3127,3127/hr,3373,3373/hr,3269,160015,146628,38,21,32,0,0,0
2021-07-22 19:28:01,901,900,228,165,539855,560001,3331,3331/hr,3568,3568/hr,3258,160466,147078,35,17,1,0,0,0
2021-07-22 19:58:01,877,914,227,164,541432,561635,3328,3328/hr,3478,3478/hr,3233,160904,147535,21,23,0,37,0,0
2021-07-22 20:28:01,867,894,227,164,543095,563249,3264,3264/hr,3253,3253/hr,3137,161338,147982,19,4,0,27,0,0
2021-07-22 20:58:01,821,824,226,166,544653,564854,3171,3171/hr,3148,3148/hr,2958,161748,148394,17,16,0,3,0,0
2021-07-22 21:28:01,797,791,226,166,546119,566513,3031,3031/hr,3264,3264/hr,2782,162147,148790,1,4,6,0,0,0
2021-07-22 21:58:01,737,746,225,166,547454,567826,2790,2790/hr,2977,2977/hr,2619,162515,149163,8,2,0,9,0,0
2021-07-22 22:28:01,695,675,226,165,548695,569298,2547,2547/hr,2749,2749/hr,2441,162863,149500,9,0,20,0,0,0
2021-07-22 22:58:01,660,595,228,163,549756,570424,2319,2319/hr,2626,2626/hr,2280,163193,149798,6,0,65,0,0,0
2021-07-22 23:28:01,628,547,227,164,550762,571481,2005,2005/hr,2134,2134/hr,2083,163507,150071,1,0,81,0,0,0
2021-07-22 23:58:01,598,513,227,164,551578,572568,1791,1791/hr,2108,2108/hr,1970,163806,150328,3,0,85,0,1,0
2021-07-23 00:28:01,590,523,226,164,552447,573673,1693,1693/hr,2189,2189/hr,1935,164101,150589,3,0,67,0,0,0
2021-07-23 00:58:01,566,510,227,164,553237,574614,1569,1569/hr,1950,1950/hr,1834,164384,150844,0,0,56,0,0,0
2021-07-23 01:28:01,561,504,227,164,554006,575539,1561,1561/hr,1893,1893/hr,1820,164664,151096,6,0,57,0,0,0
2021-07-23 01:58:01,571,518,226,165,554918,576401,1683,1683/hr,1788,1788/hr,1862,164950,151355,5,0,53,0,0,0
2021-07-23 02:28:01,581,521,226,164,555757,577247,1749,1749/hr,1697,1697/hr,1904,165240,151616,3,0,60,0,0,0
2021-07-23 02:58:01,588,525,225,164,556641,578112,1718,1718/hr,1703,1703/hr,1905,165534,151878,5,0,63,0,0,0
2021-07-23 03:28:01,590,553,224,166,557440,578946,1648,1648/hr,1663,1663/hr,1964,165829,152155,8,0,37,0,0,0
2021-07-23 03:58:02,588,545,226,166,558340,579738,1675,1675/hr,1644,1644/hr,1947,166124,152427,6,0,43,0,0,0
2021-07-23 04:29:01,599,564,226,166,559350,580740,1913,1913/hr,1789,1789/hr,2020,166433,152718,6,4,35,0,0,0
2021-07-23 04:59:01,609,567,226,166,560304,581735,1896,1896/hr,1921,1921/hr,2044,166737,153002,4,0,42,0,0,0
2021-07-23 05:29:01,623,581,224,167,561520,582740,2131,2131/hr,1948,1948/hr,2111,167049,153292,6,7,42,0,0,0
2021-07-23 05:59:01,672,613,224,167,562546,583633,2294,2294/hr,1939,1939/hr,2192,167385,153599,6,3,59,0,0,0
2021-07-23 06:29:01,677,669,224,166,563780,584565,2273,2273/hr,1834,1834/hr,2309,167723,153933,0,1,8,0,0,0
2021-07-23 06:59:01,698,688,224,168,564699,585606,2130,2130/hr,1946,1946/hr,2380,168072,154277,2,2,10,0,0,0
2021-07-23 07:29:01,764,721,224,168,565842,586901,2062,2062/hr,2336,2336/hr,2532,168454,154638,7,14,43,0,0,0
2021-07-23 07:59:01,783,720,225,168,567161,588461,2422,2422/hr,2856,2856/hr,2598,168846,154998,16,6,63,0,0,0
2021-07-23 08:29:01,817,720,225,168,568666,590065,2834,2834/hr,3216,3216/hr,2684,169254,155358,19,1,97,0,0,0
2021-07-23 08:59:02,847,737,225,168,569965,591401,2858,2858/hr,3004,3004/hr,2770,169678,155727,10,3,110,0,0,0
2021-07-23 09:30:01,886,792,225,168,571407,592791,2776,2776/hr,2756,2756/hr,2890,170136,156136,7,0,94,0,0,0
2021-07-23 10:00:01,930,821,225,168,572985,594338,2960,2960/hr,2869,2869/hr,2992,170601,156546,10,2,109,0,0,0
2021-07-23 10:30:01,973,846,224,168,574453,595737,2991,2991/hr,2868,2868/hr,3113,171087,156969,9,21,127,0,1,0
2021-07-23 11:00:01,1000,878,225,168,575875,597174,2842,2842/hr,2764,2764/hr,3221,171587,157408,5,17,122,0,0,0
2021-07-23 11:30:01,1021,891,225,168,577544,598798,3149,3149/hr,3134,3134/hr,0,172098,157854,14,25,130,0,0,0
2021-07-23 12:00:01,991,925,226,168,579265,600374,3457,3457/hr,3273,3273/hr,3396,172593,158316,16,21,66,0,0,0
2021-07-23 12:30:01,1024,960,226,168,580906,601751,3379,3379/hr,2950,2950/hr,3559,173105,158796,37,22,64,0,0,0
2021-07-23 13:00:01,1089,989,226,167,582303,603357,3007,3007/hr,2880,2880/hr,0,173650,159291,33,25,100,0,0,0
2021-07-23 13:30:01,1115,993,226,167,583930,605361,2983,2983/hr,3576,3576/hr,3806,174207,159787,39,18,122,0,0,0
2021-07-23 14:00:01,1088,1030,228,167,585739,607421,3459,3459/hr,4087,4087/hr,3826,174751,160302,42,21,58,0,0,0
2021-07-23 14:30:01,1076,1012,227,168,587559,609632,3642,3642/hr,4283,4283/hr,3763,175289,160808,26,30,64,0,0,0
2021-07-23 15:00:02,1048,996,227,168,589156,611552,3437,3437/hr,4149,4149/hr,3660,175813,161306,20,27,52,0,0,0
2021-07-23 15:31:01,1030,941,227,168,590688,613815,3018,3018/hr,4165,4165/hr,3541,176345,161792,20,34,89,0,0,0
2021-07-23 16:01:01,1004,930,227,168,592214,615476,3020,3020/hr,3871,3871/hr,3475,176847,162257,28,31,74,0,0,0
2021-07-23 16:31:01,991,932,226,168,593881,617257,3326,3326/hr,3636,3636/hr,3389,177343,162723,14,12,59,0,0,0
2021-07-23 17:01:01,974,926,226,168,595645,618929,3412,3412/hr,3460,3460/hr,3307,177830,163186,16,9,48,0,0,0
2021-07-23 17:31:01,936,961,226,169,597503,620558,3606,3606/hr,3255,3255/hr,3305,178298,163667,7,25,0,25,0,0
2021-07-23 18:01:01,912,898,224,171,599303,622218,3600,3600/hr,3262,3262/hr,3273,178754,164116,32,33,14,0,0,0
2021-07-23 18:31:01,933,894,224,171,600898,624116,3430,3430/hr,3654,3654/hr,3251,179220,164563,19,20,39,0,0,0
2021-07-23 19:01:01,931,879,224,170,602417,625802,3156,3156/hr,3608,3608/hr,3236,179686,165002,31,18,52,0,0,0
2021-07-23 19:31:01,889,902,224,170,604339,627671,3519,3519/hr,3636,3636/hr,3246,180130,165453,36,16,0,13,0,0
2021-07-23 20:01:01,875,859,225,168,606128,629482,3481,3481/hr,3582,3582/hr,3186,180568,165883,36,15,16,0,0,0
2021-07-23 20:31:01,879,896,225,170,608029,631455,3644,3644/hr,3796,3796/hr,3191,181007,166331,35,19,0,17,0,0
2021-07-23 21:01:01,837,890,225,169,609867,633513,3763,3763/hr,4062,4062/hr,3093,181426,166776,24,9,0,53,0,0
2021-07-23 21:31:01,842,839,226,169,611552,635343,3485,3485/hr,3882,3882/hr,3009,181847,167195,18,9,3,0,0,0
2021-07-23 22:01:01,806,773,226,169,613053,637012,3136,3136/hr,3481,3481/hr,2837,182250,167582,20,1,33,0,0,0
2021-07-23 22:31:01,798,742,226,169,614570,638788,2998,2998/hr,3348,3348/hr,2756,182649,167953,17,0,56,0,0,0
2021-07-23 23:01:01,712,684,228,168,615868,640163,2738,2738/hr,3126,3126/hr,2568,183005,168295,16,2,28,0,0,0
2021-07-23 23:31:01,673,661,229,167,617016,641410,2403,2403/hr,2583,2583/hr,2449,183341,168625,3,2,12,0,0,0
2021-07-24 00:01:01,628,629,230,167,618073,642468,2205,2205/hr,2303,2303/hr,2291,183655,168940,2,11,0,1,0,0
2021-07-24 00:31:01,603,597,229,167,619024,643410,1887,1887/hr,1873,1873/hr,2218,183957,169238,7,0,6,0,0,0
