Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2023-04-10 07:34:01,1155,976,276,241,1876356,1679057,2814,2814/hr,2863,2863/hr,2412,577205,574828,44,2,179,0,0,0
2023-04-10 08:04:01,1241,1004,278,240,1878207,1680700,3414,3414/hr,3126,3126/hr,2494,577826,575330,44,7,237,0,0,0
2023-04-10 08:34:01,1268,1069,278,241,1879931,1682166,3396,3396/hr,2941,2941/hr,2633,578460,575865,42,18,199,0,0,0
2023-04-10 09:04:01,1271,1056,278,241,1881594,1683669,3264,3264/hr,2797,2797/hr,2632,579095,576393,76,15,215,0,0,0
2023-04-10 09:34:01,1269,1118,278,240,1883091,1685149,3027,3027/hr,2855,2855/hr,2741,579730,576952,83,10,151,0,0,0
2023-04-10 10:04:01,1397,1150,278,240,1884784,1686778,3172,3172/hr,3111,3111/hr,2804,580428,577527,19,1,247,0,0,0
2023-04-10 10:34:01,1377,1152,280,237,1886565,1688621,3449,3449/hr,3494,3494/hr,2839,581117,578103,37,0,225,0,0,0
2023-04-10 11:04:02,1402,1161,281,237,1888547,1690334,3789,3789/hr,3547,3547/hr,2839,581818,578684,59,0,241,0,0,0
2023-04-10 11:35:04,1442,1216,280,238,1890634,1692441,3919,3919/hr,3744,3744/hr,2865,582564,579313,12,0,226,0,0,0
2023-04-10 12:06:02,1433,1207,280,236,1892826,1694855,3893,3893/hr,4110,4110/hr,2911,583304,579936,38,14,226,0,0,0
2023-04-10 12:36:02,1438,1239,280,236,1894878,1696987,4120,4120/hr,4377,4377/hr,2957,584023,580555,10,22,199,0,0,0
2023-04-10 13:07:01,1464,1262,279,237,1897320,1699302,4501,4501/hr,4446,4446/hr,2967,584779,581207,41,5,202,0,0,0
2023-04-10 13:37:01,1409,1162,280,237,1899232,1701964,4372,4372/hr,4991,4991/hr,2827,585483,581788,21,4,247,0,0,0
2023-04-10 14:07:01,1339,1042,283,235,1901014,1703940,3757,3757/hr,4697,4697/hr,2646,586153,582309,12,0,297,0,0,0
2023-04-10 14:37:01,1261,958,283,233,1902786,1705759,3611,3611/hr,3878,3878/hr,2503,586783,582788,12,8,303,0,1,0
2023-04-10 15:07:01,1127,890,283,231,1904463,1707496,3471,3471/hr,3583,3583/hr,2314,587347,583233,29,1,237,0,0,0
2023-04-10 15:37:01,1106,819,286,228,1905987,1709086,3240,3240/hr,3353,3353/hr,2211,587900,583642,6,0,287,0,1,0
2023-04-10 16:07:02,1022,741,285,229,1907571,1710491,3085,3085/hr,2994,2994/hr,1988,588411,584013,29,0,281,0,1,0
2023-04-10 16:38:01,978,695,288,227,1908973,1711712,3045,3045/hr,2670,2670/hr,1837,588916,584372,19,0,283,0,1,0
2023-04-10 17:08:01,923,681,286,228,1910236,1712836,2743,2743/hr,2404,2404/hr,1798,589377,584712,29,1,242,0,1,0
2023-04-10 17:38:01,927,704,287,226,1911579,1713943,2598,2598/hr,2252,2252/hr,1818,589841,585064,4,0,223,0,1,0
2023-04-10 18:08:01,919,750,287,227,1912917,1715058,2696,2696/hr,2227,2227/hr,1822,590300,585439,8,5,169,0,0,0
2023-04-10 18:38:02,870,788,286,227,1914386,1716274,2905,2905/hr,2374,2374/hr,1821,590736,585834,3,1,82,0,0,0
2023-04-10 19:09:01,856,771,285,228,1915615,1717627,2628,2628/hr,2633,2633/hr,1816,591178,586232,14,15,85,0,0,0
2023-04-10 19:39:01,828,739,285,229,1916902,1718961,2525,2525/hr,2693,2693/hr,1741,591592,586601,2,16,89,0,0,0
2023-04-10 20:09:02,799,713,285,229,1918269,1720229,2622,2622/hr,2577,2577/hr,1680,591991,586958,3,7,86,0,0,0
2023-04-10 20:40:01,724,656,286,229,1919528,1721462,2563,2563/hr,2438,2438/hr,1541,592365,587297,1,1,68,0,0,0
2023-04-10 21:10:02,691,603,287,227,1920651,1722544,2405,2405/hr,2338,2338/hr,1471,592711,587598,4,3,88,0,0,0
2023-04-10 21:40:02,658,537,287,229,1921686,1723661,2147,2147/hr,2223,2223/hr,1362,593040,587867,4,0,121,0,0,0
2023-04-10 22:10:03,595,487,287,229,1922649,1724607,2135,2135/hr,2200,2200/hr,1278,593338,588111,19,0,108,0,0,0
2023-04-10 22:41:02,603,463,289,229,1923303,1725381,1677,1677/hr,1758,1758/hr,1197,593649,588350,0,0,140,0,1,0
2023-04-10 23:11:02,570,488,286,231,1923978,1725988,1301,1301/hr,1312,1312/hr,1175,593934,588594,12,0,82,0,0,0
2023-04-10 23:41:02,557,466,287,230,1924471,1726546,1175,1175/hr,1166,1166/hr,1148,594213,588827,8,3,91,0,0,0
2023-04-11 00:12:02,577,456,288,229,1925128,1727099,1148,1148/hr,1121,1121/hr,1155,594511,589062,0,2,121,0,0,0
2023-04-11 00:43:01,553,464,287,230,1925731,1727610,1308,1308/hr,1081,1081/hr,1122,594796,589302,0,0,89,0,0,0
2023-04-11 01:13:01,581,472,287,231,1926447,1728104,1290,1290/hr,964,964/hr,1160,595087,589538,1,0,109,0,0,0
2023-04-11 01:43:01,610,507,286,231,1927241,1728690,1458,1458/hr,1053,1053/hr,1219,595392,589791,7,0,103,0,0,0
2023-04-11 02:13:02,620,535,286,231,1928105,1729308,1654,1654/hr,1229,1229/hr,1273,595702,590059,6,0,85,0,0,0
2023-04-11 02:44:01,631,541,287,230,1929227,1729980,1917,1917/hr,1254,1254/hr,1298,596028,590338,0,0,90,0,0,0
2023-04-11 03:14:01,656,578,288,230,1930052,1730643,1733,1733/hr,1278,1278/hr,1350,596356,590627,9,0,78,0,0,0
2023-04-11 03:44:01,698,562,287,230,1930638,1731324,1412,1412/hr,1344,1344/hr,1418,596705,590908,0,0,136,0,0,0
2023-04-11 04:14:01,721,581,287,229,1931533,1732126,1485,1485/hr,1487,1487/hr,1468,597065,591199,16,0,140,0,0,0
2023-04-11 04:44:01,776,607,287,229,1932292,1732899,1640,1640/hr,1578,1578/hr,1533,597453,591502,3,3,169,0,0,0
2023-04-11 05:14:02,853,666,287,229,1933319,1733579,1756,1756/hr,1336,1336/hr,1673,597880,591836,9,7,187,0,0,0
2023-04-11 05:45:03,874,687,287,230,1934462,1734472,2105,2105/hr,1521,1521/hr,1748,598332,592191,3,7,187,0,0,0
2023-04-11 06:16:01,896,725,287,230,1935826,1735787,2380,2380/hr,2051,2051/hr,1804,598794,592565,15,11,171,0,0,0
2023-04-11 06:46:01,956,785,288,229,1936973,1736776,2424,2424/hr,2189,2189/hr,1903,599272,592957,13,8,171,0,0,0
2023-04-11 07:16:02,1002,826,287,230,1938259,1738073,2517,2517/hr,2392,2392/hr,1903,599773,593371,29,11,176,0,0,0
2023-04-11 07:47:01,1007,841,287,229,1939887,1739400,3015,3015/hr,2750,2750/hr,2078,600293,593805,31,2,166,0,0,0
2023-04-11 08:17:01,1104,843,287,229,1941184,1740725,2941,2941/hr,2649,2649/hr,2190,600845,594226,25,12,261,0,1,0
2023-04-11 08:47:02,1140,881,288,230,1942515,1741728,2594,2594/hr,2281,2281/hr,2244,601416,594667,35,2,259,0,0,0
2023-04-11 09:17:02,1221,930,288,230,1943825,1742844,2776,2776/hr,2204,2204/hr,2366,602026,595132,40,0,291,0,1,0
2023-04-11 09:48:01,1247,954,287,231,1945128,1744090,2638,2638/hr,2393,2393/hr,2476,602670,595625,40,0,293,0,1,0
2023-04-11 10:18:01,1295,1019,286,231,1946556,1745640,2761,2761/hr,2816,2816/hr,2551,603318,596134,40,0,276,0,0,0
2023-04-11 10:48:02,1318,968,287,229,1948280,1747320,3225,3225/hr,3298,3298/hr,2549,603977,596618,23,0,350,0,1,0
2023-04-11 11:19:02,1355,1003,291,227,1949621,1748784,3081,3081/hr,3136,3136/hr,2649,604677,597137,48,10,352,0,1,0
2023-04-11 11:50:02,1358,1088,289,228,1951323,1749963,3016,3016/hr,2646,2646/hr,2713,605379,597699,48,12,270,0,0,0
2023-04-11 12:20:03,1360,1052,288,227,1953136,1751471,3592,3592/hr,2706,2706/hr,2671,606059,598225,31,18,308,0,0,0
2023-04-11 12:50:03,1359,1046,288,228,1955074,1752996,3752,3752/hr,3060,3060/hr,2621,606739,598748,14,5,313,0,0,0
2023-04-11 13:21:01,1291,1017,288,228,1957052,1754673,3886,3886/hr,3098,3098/hr,2588,607405,599273,20,8,274,0,0,0
2023-04-11 13:51:02,1201,1007,289,229,1958977,1756194,3874,3874/hr,3170,3170/hr,2423,608006,599777,12,6,194,0,0,0
2023-04-11 14:21:02,1145,956,289,228,1960628,1757800,3555,3555/hr,3141,3141/hr,2298,608578,600255,18,13,189,0,0,0
2023-04-11 14:51:02,1087,900,289,228,1962466,1759212,3484,3484/hr,3019,3019/hr,2208,609122,600705,0,0,187,0,0,0
2023-04-11 15:21:02,978,853,290,228,1964326,1760671,3704,3704/hr,2890,2890/hr,2111,609611,601131,15,3,125,0,0,0
2023-04-11 15:51:02,863,749,289,227,1965664,1761755,3105,3105/hr,2523,2523/hr,1700,610042,601506,0,0,114,0,0,0
2023-04-11 16:21:02,888,738,289,228,1966858,1762707,2356,2356/hr,1943,1943/hr,1794,610486,601875,1,0,150,0,0,0
2023-04-11 16:51:02,817,711,291,228,1967848,1763612,2168,2168/hr,1862,1862/hr,1724,610895,602230,0,0,106,0,0,0
2023-04-11 17:21:02,813,706,292,227,1968886,1764645,2056,2056/hr,1980,1980/hr,1698,611301,602583,0,5,107,0,0,0
2023-04-11 17:52:01,792,693,294,226,1970048,1765610,2106,2106/hr,1878,1878/hr,1673,611710,602941,5,6,99,0,0,0
2023-04-11 18:22:02,817,712,293,228,1971073,1766602,2070,2070/hr,1894,1894/hr,1692,612119,603297,13,0,105,0,0,0
2023-04-11 18:53:02,808,705,292,227,1972344,1767693,2275,2275/hr,2056,2056/hr,1678,612537,603662,2,0,103,0,0,0
2023-04-11 19:24:01,775,675,295,227,1973531,1768907,2303,2303/hr,2118,2118/hr,1646,612937,604010,3,9,100,0,0,0
2023-04-11 19:54:01,778,632,294,226,1974695,1769945,2187,2187/hr,2144,2144/hr,1558,613326,604326,0,0,146,0,0,0
