Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2021-08-13 16:31:02,735,761,0,0,0,0,0,0/hr,0,0/hr,0,23095,23064,3,14,0,26,0,0
2021-08-13 17:01:02,720,752,200,196,94786,100106,3107,3107/hr,3326,3326/hr,2750,23455,23440,3,4,0,32,0,0
2021-08-13 17:32:01,714,775,200,196,96187,101629,2933,2933/hr,3180,3180/hr,2777,23824,23840,8,4,0,61,0,0
2021-08-13 18:02:01,708,761,200,196,97778,103244,3067,3067/hr,3207,3207/hr,2779,24178,24221,0,2,0,53,0,0
2021-08-13 18:32:01,693,769,200,196,99137,104638,2892,2892/hr,2968,2968/hr,2775,24524,24605,1,14,0,76,0,0
2021-08-13 19:02:01,686,751,200,196,100615,106006,2792,2792/hr,2659,2659/hr,2772,24867,24981,0,6,0,65,0,0
2021-08-13 19:32:01,656,742,200,196,101953,107495,2762,2762/hr,2811,2811/hr,2742,25195,25352,3,23,0,86,0,0
2021-08-13 20:02:01,651,754,200,196,103440,109064,2993,2993/hr,3141,3141/hr,2728,25521,25729,0,26,0,103,0,1
2021-08-13 20:32:01,601,714,200,196,104862,110515,2920,2920/hr,3032,3032/hr,2608,25821,26086,7,28,0,113,0,1
2021-08-13 21:02:01,600,696,200,196,106234,111887,2765,2765/hr,2761,2761/hr,2530,26121,26434,0,12,0,96,0,1
2021-08-13 21:32:01,596,699,200,196,107574,113270,2729,2729/hr,2769,2769/hr,2482,26419,26783,1,22,0,103,0,1
2021-08-13 22:02:01,578,656,200,196,109245,114731,3059,3059/hr,2885,2885/hr,2369,26708,27111,0,24,0,78,0,0
2021-08-13 22:32:01,531,626,200,196,110397,116036,2682,2682/hr,2661,2661/hr,2236,26974,27424,1,28,0,95,0,1
2021-08-13 23:02:02,492,599,199,196,111407,117228,2131,2131/hr,2475,2475/hr,2087,27220,27724,0,19,0,107,0,1
2021-08-13 23:33:01,517,584,199,196,112443,118305,2048,2048/hr,2269,2269/hr,2014,27487,28026,0,6,0,67,0,0
2021-08-14 00:03:01,528,552,200,196,113589,119532,2185,2185/hr,2294,2294/hr,1913,27751,28302,1,10,0,24,0,0
2021-08-14 00:33:01,498,544,200,196,114765,120676,2301,2301/hr,2350,2350/hr,1854,28000,28574,0,4,0,46,0,0
2021-08-14 01:03:01,513,527,200,196,115863,121796,2249,2249/hr,2222,2222/hr,1856,28256,28837,0,4,0,14,0,0
2021-08-14 01:33:01,495,521,200,196,116817,122756,1975,1975/hr,1988,1988/hr,1795,28504,29098,0,8,0,26,0,0
2021-08-14 02:03:01,495,532,199,196,117827,123676,1964,1964/hr,1880,1880/hr,1777,28751,29364,2,2,0,37,0,0
2021-08-14 02:33:01,503,556,199,196,118685,124599,1863,1863/hr,1837,1837/hr,1829,29003,29642,0,9,0,53,0,0
2021-08-14 03:03:01,505,582,200,196,119638,125539,1784,1784/hr,1848,1848/hr,1871,29255,29933,2,3,0,77,0,1
2021-08-14 03:33:01,548,573,200,196,120424,126439,1739,1739/hr,1898,1898/hr,1906,29529,30219,0,10,0,25,0,0
2021-08-14 04:03:01,546,577,200,196,121322,127363,1677,1677/hr,1807,1807/hr,1906,29802,30508,0,7,0,31,0,0
2021-08-14 04:33:01,571,589,200,196,122317,128280,1893,1893/hr,1843,1843/hr,1958,30088,30802,3,16,0,18,0,0
2021-08-14 05:03:01,602,613,200,196,123186,129428,1839,1839/hr,2057,2057/hr,2054,30389,31109,2,13,0,11,0,0
2021-08-14 05:33:02,618,631,200,196,124254,130724,1944,1944/hr,2448,2448/hr,2087,30698,31424,0,9,0,13,0,0
2021-08-14 06:04:01,644,653,200,196,125380,132054,2061,2061/hr,2449,2449/hr,2214,31031,31762,2,7,0,9,0,0
2021-08-14 06:34:02,674,648,200,196,126774,133444,2451,2451/hr,2585,2585/hr,2277,31368,32086,6,6,26,0,0,0
2021-08-14 07:05:01,705,634,200,196,128301,135033,2857,2857/hr,2960,2960/hr,2356,31732,32413,7,4,71,0,0,0
2021-08-14 07:35:01,575,543,200,196,129643,136384,2718,2718/hr,2813,2813/hr,2360,32019,32685,9,1,32,0,0,0
2021-08-14 08:05:01,661,622,200,196,130999,137932,2454,2454/hr,2611,2611/hr,2429,32350,32996,15,11,39,0,0,0
2021-08-14 08:35:01,722,675,200,196,132234,139406,2619,2619/hr,3059,3059/hr,2576,32711,33333,21,9,47,0,0,0
2021-08-14 09:05:02,773,699,200,196,133570,140850,2665,2665/hr,3022,3022/hr,2679,33098,33683,30,4,74,0,0,0
2021-08-14 09:36:01,792,728,200,196,134893,142289,2652,2652/hr,2884,2884/hr,2777,33507,34059,20,6,64,0,0,0
2021-08-14 10:06:01,820,761,199,196,136592,144073,3032,3032/hr,3232,3232/hr,2820,33917,34439,21,10,59,0,0,0
2021-08-14 10:36:01,890,777,200,196,138394,146087,3500,3500/hr,3778,3778/hr,2942,34362,34828,27,11,113,0,0,0
2021-08-14 11:06:01,944,808,200,196,140419,148092,3837,3837/hr,3942,3942/hr,3078,34834,35232,27,11,136,0,1,0
2021-08-14 11:36:01,953,831,200,196,142521,150067,4076,4076/hr,3903,3903/hr,3199,35310,35647,31,14,122,0,0,0
2021-08-14 12:06:02,925,875,200,196,144694,152281,4333,4333/hr,4246,4246/hr,3242,35773,36085,26,31,50,0,0,0
2021-08-14 12:37:01,951,886,199,196,146883,154443,4259,4259/hr,4312,4312/hr,3326,36264,36542,36,23,65,0,0,0
2021-08-14 13:07:01,988,912,199,196,148992,156676,4297,4297/hr,4380,4380/hr,3360,36758,36998,34,17,76,0,0,0
2021-08-14 13:37:01,990,915,199,196,151374,159031,4524,4524/hr,4616,4616/hr,3351,37253,37456,49,27,75,0,0,0
2021-08-14 14:07:01,968,891,200,195,153932,161567,5064,5064/hr,4938,4938/hr,3337,37737,37901,42,13,77,0,0,0
2021-08-14 14:37:01,934,858,201,195,155644,163280,4160,4160/hr,4202,4202/hr,3222,38204,38330,23,18,76,0,0,0
2021-08-14 15:07:01,899,836,201,194,157434,164973,3454,3454/hr,3348,3348/hr,3110,38653,38748,8,8,63,0,0,0
2021-08-14 15:37:01,863,805,201,194,159082,166524,3423,3423/hr,3272,3272/hr,3046,39085,39151,1,9,58,0,0,0
2021-08-14 16:07:01,807,792,201,195,160949,168156,3585,3585/hr,3242,3242/hr,2892,39488,39547,6,3,15,0,0,0
2021-08-14 16:37:01,769,769,201,195,162382,169612,3146,3146/hr,3006,3006/hr,2843,39873,39931,16,2,0,0,0,0
2021-08-14 17:07:01,748,739,201,195,164111,171149,3036,3036/hr,2935,2935/hr,2803,40247,40301,2,7,9,0,0,0
2021-08-14 17:37:01,714,736,201,195,165690,172777,3159,3159/hr,3066,3066/hr,2731,40604,40669,4,16,0,22,0,0
2021-08-14 18:07:01,688,740,201,195,167216,174453,3110,3110/hr,3304,3304/hr,2683,40948,41039,7,14,0,52,0,0
2021-08-14 18:37:01,680,730,201,195,168949,175984,3312,3312/hr,3258,3258/hr,2656,41288,41404,2,5,0,50,0,0
