Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2021-05-31 11:52:01,574,531,208,183,348022,343103,2378,2378/hr,2440,2440/hr,1941,95179,92606,0,0,43,0,1,0
2021-05-31 12:22:01,893,788,223,182,365909,355363,2619,2619/hr,2666,2666/hr,1973,95625,93000,9,16,105,0,1,0
2021-05-31 12:52:01,961,804,223,182,367346,357060,2770,2770/hr,3065,3065/hr,2047,96106,93402,17,21,157,0,1,0
2021-05-31 13:22:01,975,799,223,182,368834,358574,2963,2963/hr,3211,3211/hr,2050,96593,93801,13,4,176,0,1,0
2021-05-31 13:52:01,943,775,224,181,370503,360224,3094,3094/hr,3097,3097/hr,1964,97065,94189,21,8,168,0,1,0
2021-05-31 14:22:01,880,772,224,181,372061,361636,3085,3085/hr,2870,2870/hr,1889,97505,94575,18,14,108,0,1,0
2021-05-31 14:52:01,856,780,224,181,373739,363301,3238,3238/hr,3082,3082/hr,1845,97933,94965,14,11,76,0,1,0
2021-05-31 15:22:01,798,753,225,180,375267,364846,3161,3161/hr,3140,3140/hr,1746,98332,95341,12,0,45,0,0,0
2021-05-31 15:52:02,778,703,225,180,376684,366383,2814,2814/hr,2943,2943/hr,1647,98721,95693,8,0,75,0,1,0
2021-05-31 16:23:01,734,644,226,179,377939,367765,2684,2684/hr,2929,2929/hr,1573,99100,96026,12,0,90,0,1,0
2021-05-31 16:53:01,713,604,224,179,379107,369066,2266,2266/hr,2510,2510/hr,1486,99457,96328,3,0,109,0,1,0
2021-05-31 17:23:01,684,598,226,177,380101,370013,2049,2049/hr,2141,2141/hr,1453,99799,96627,14,0,86,0,1,0
2021-05-31 17:53:01,679,593,227,176,381131,371183,2033,2033/hr,2136,2136/hr,1439,100138,96923,12,2,86,0,1,0
2021-05-31 18:23:01,656,554,229,175,382103,372269,2007,2007/hr,2263,2263/hr,1425,100466,97200,20,3,102,0,1,0
2021-05-31 18:53:01,646,569,228,176,383024,373205,1844,1844/hr,1929,1929/hr,1392,100789,97485,18,4,77,0,1,0
2021-05-31 19:23:01,628,579,228,177,383755,374003,1562,1562/hr,1650,1650/hr,1374,101103,97774,5,0,49,0,1,0
2021-05-31 19:53:01,621,548,229,176,384729,375067,1680,1680/hr,1848,1848/hr,1342,101414,98048,15,3,73,0,1,0
2021-05-31 20:23:01,563,546,229,174,385520,376066,1646,1646/hr,1983,1983/hr,1251,101695,98321,10,0,17,0,0,0
2021-05-31 20:53:01,526,533,231,174,386386,377003,1664,1664/hr,1931,1931/hr,1193,101958,98588,7,0,0,7,0,0
2021-05-31 21:23:01,515,507,231,174,387247,377983,1692,1692/hr,1884,1884/hr,1163,102216,98841,10,0,8,0,0,0
2021-05-31 21:53:01,500,466,231,174,388063,378777,1630,1630/hr,1688,1688/hr,1101,102466,99074,7,0,34,0,0,0
2021-05-31 22:23:02,505,402,231,174,388790,379648,1619,1619/hr,1720,1720/hr,1043,102718,99275,3,0,103,0,1,0
2021-05-31 22:54:01,485,401,231,173,389515,380297,1306,1306/hr,1411,1411/hr,1006,102969,99482,10,0,84,0,1,0
2021-05-31 23:24:01,455,396,231,171,390066,380864,1209,1209/hr,1125,1125/hr,960,103196,99680,11,0,59,0,1,0
2021-05-31 23:54:01,440,381,233,172,390650,381434,1136,1136/hr,1140,1140/hr,931,103416,99871,9,0,59,0,1,0
2021-06-01 00:24:01,418,383,233,172,391241,381880,1180,1180/hr,1017,1017/hr,916,103625,100062,7,0,35,0,1,0
2021-06-01 00:54:01,428,378,234,171,391869,382484,1233,1233/hr,1044,1044/hr,917,103839,100251,4,0,50,0,1,0
2021-06-01 01:24:01,416,361,235,170,392337,383021,1079,1079/hr,1145,1145/hr,895,104047,100432,13,0,55,0,1,0
2021-06-01 01:54:01,404,350,235,170,392832,383465,981,981/hr,991,991/hr,854,104249,100607,8,1,54,0,1,0
2021-06-01 02:24:01,398,365,235,170,393287,383883,939,939/hr,868,868/hr,871,104448,100789,11,0,33,0,1,0
2021-06-01 02:54:01,416,376,234,170,393866,384372,1046,1046/hr,920,920/hr,887,104656,100977,7,0,40,0,1,0
2021-06-01 03:24:01,405,370,235,170,394447,384900,1157,1157/hr,1001,1001/hr,881,104859,101162,10,0,35,0,1,0
2021-06-01 03:54:01,408,387,235,170,394942,385400,1019,1019/hr,1026,1026/hr,908,105063,101356,9,0,21,0,0,0
2021-06-01 04:24:01,414,407,235,170,395401,385884,948,948/hr,987,987/hr,922,105270,101559,10,0,7,0,0,0
2021-06-01 04:54:01,411,434,235,170,395927,386407,986,986/hr,1008,1008/hr,975,105475,101776,8,0,0,23,0,0
2021-06-01 05:24:01,425,423,235,170,396548,386969,1147,1147/hr,1085,1085/hr,979,105688,101988,13,0,2,0,0,0
2021-06-01 05:54:01,448,470,235,169,397275,387590,1352,1352/hr,1185,1185/hr,1047,105912,102223,11,1,0,22,0,0
2021-06-01 06:24:01,464,478,234,170,397841,388196,1298,1298/hr,1230,1230/hr,1085,106144,102462,10,0,0,14,0,0
2021-06-01 06:54:01,512,501,233,170,398494,388845,1228,1228/hr,1262,1262/hr,1135,106400,102712,1,0,11,0,0,0
2021-06-01 07:24:01,526,531,231,170,399088,389461,1252,1252/hr,1277,1277/hr,1174,106663,102978,2,0,0,5,0,0
2021-06-01 07:54:01,557,580,231,170,399873,390148,1384,1384/hr,1298,1298/hr,1272,106941,103268,5,7,0,23,0,0
2021-06-01 08:24:01,585,558,232,170,400850,391048,1790,1790/hr,1600,1600/hr,1334,107234,103547,11,14,27,0,0,0
2021-06-01 08:54:01,621,575,230,170,401820,391916,2010,2010/hr,1825,1825/hr,1380,107544,103834,9,24,46,0,1,0
2021-06-01 09:24:01,653,615,230,173,402672,392682,1758,1758/hr,1567,1567/hr,1466,107871,104142,10,8,38,0,0,0
2021-06-01 09:54:01,714,663,232,172,403676,393671,1889,1889/hr,1804,1804/hr,1567,108228,104473,13,6,51,0,1,0
2021-06-01 10:24:01,722,706,232,171,404827,394671,2166,2166/hr,1997,1997/hr,1617,108589,104826,8,8,16,0,0,0
2021-06-01 10:54:01,753,719,233,172,405921,395792,2258,2258/hr,2128,2128/hr,1665,108965,105186,11,5,34,0,0,0
2021-06-01 11:24:01,789,753,233,172,406840,396909,1996,1996/hr,2228,2228/hr,1733,109360,105562,14,12,36,0,0,0
2021-06-01 11:54:01,865,807,233,172,408014,398197,2101,2101/hr,2415,2415/hr,1853,109792,105966,12,10,58,0,0,0
2021-06-01 12:24:01,905,831,233,172,409385,399585,2522,2522/hr,2634,2634/hr,1944,110245,106381,15,17,74,0,1,0
2021-06-01 12:54:01,937,848,233,172,410748,401004,2694,2694/hr,2822,2822/hr,1998,110713,106805,18,12,89,0,1,0
2021-06-01 13:24:02,917,817,231,173,412558,402446,3218,3218/hr,2859,2859/hr,1957,111172,107214,21,8,100,0,1,0
2021-06-01 13:55:02,850,857,232,173,414637,404167,3883,3883/hr,3164,3164/hr,1913,111611,107657,14,5,0,7,0,0
2021-06-01 14:26:00,790,825,231,173,416324,405778,3716,3716/hr,3213,3213/hr,1794,112019,108083,2,11,0,35,0,0
2021-06-01 14:56:00,767,807,232,172,417838,407263,3100,3100/hr,3070,3070/hr,1767,112402,108486,0,3,0,40,0,0
2021-06-01 15:26:00,720,748,232,172,419112,408514,2834,2834/hr,2781,2781/hr,1644,112762,108860,6,4,0,28,0,0
2021-06-01 15:56:00,713,731,232,172,420359,409829,2543,2543/hr,2591,2591/hr,1612,113119,109226,6,10,0,18,0,0
2021-06-01 16:26:01,684,681,232,172,421590,410981,2501,2501/hr,2478,2478/hr,1487,113461,109566,6,0,3,0,0,0
2021-06-01 16:57:01,676,675,232,172,422954,412363,2631,2631/hr,2572,2572/hr,1497,113810,109915,8,0,1,0,0,0
2021-06-01 17:27:01,667,637,232,170,424210,413559,2578,2578/hr,2558,2558/hr,1439,114144,110233,8,3,30,0,0,0
