Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2021-03-30 11:02:01,752,913,130,205,204160,196731,2672,2672/hr,2300,2300/hr,3620,50275,57012,13,40,0,161,0,1
2021-03-30 11:32:01,776,974,137,211,219714,215318,3226,3226/hr,2775,2775/hr,3803,50663,57499,18,55,0,198,0,1
2021-03-30 12:32:01,910,1088,135,212,223566,218613,3830,3830/hr,3297,3297/hr,4348,51573,58587,23,41,0,178,0,1
2021-03-30 13:02:01,934,1108,136,211,225665,220465,4027,4027/hr,3483,3483/hr,4463,52040,59141,10,27,0,174,0,1
2021-03-30 13:32:02,883,1076,135,222,227860,222527,4316,4316/hr,3924,3924/hr,4340,52482,59679,20,29,0,193,0,1
2021-03-30 14:03:01,883,1015,135,227,230226,224797,4382,4382/hr,4175,4175/hr,4069,52938,60203,12,17,0,132,0,1
2021-03-30 14:33:01,815,970,134,230,232490,226682,4392,4392/hr,3975,3975/hr,3699,53346,60688,2,18,0,155,0,1
2021-03-30 15:03:01,742,879,134,236,234495,228485,4120,4120/hr,3589,3589/hr,3249,53717,61128,2,24,0,137,0,1
2021-03-30 15:33:01,675,825,134,238,236237,230381,3747,3747/hr,3700,3700/hr,2933,54054,61540,6,21,0,150,0,1
2021-03-30 16:03:01,596,767,134,239,237714,232077,3195,3195/hr,3586,3586/hr,2616,54352,61924,1,18,0,171,0,1
2021-03-30 16:33:01,500,685,135,242,239101,233682,2732,2732/hr,3172,3172/hr,2164,54602,62266,8,31,0,185,0,1
2021-03-30 17:03:01,470,659,133,243,240287,234824,2620,2620/hr,2773,2773/hr,2085,54837,62596,0,42,0,189,0,1
2021-03-30 17:33:01,442,634,132,244,241329,236018,2212,2212/hr,2335,2335/hr,1942,55058,62913,2,27,0,192,0,1
2021-03-30 18:03:02,421,608,132,245,242429,237126,2172,2172/hr,2334,2334/hr,1784,55269,63217,0,17,0,187,0,1
2021-03-30 18:34:01,398,556,132,245,243369,238216,2030,2030/hr,2175,2175/hr,1708,55474,63504,2,28,0,158,0,1
2021-03-30 19:04:01,389,507,132,247,244439,239199,2016,2016/hr,2068,2068/hr,1600,55669,63758,2,53,0,118,0,1
2021-03-30 19:34:01,365,459,131,248,245459,240124,2084,2084/hr,1889,1889/hr,1456,55851,63987,3,28,0,94,0,1
2021-03-30 20:04:01,318,420,130,248,246370,240944,1856,1856/hr,1730,1730/hr,1301,56010,64197,1,24,0,102,0,1
2021-03-30 20:34:01,298,373,127,249,247310,241730,1847,1847/hr,1590,1590/hr,1236,56159,64384,0,21,0,75,0,1
2021-03-30 21:04:01,265,336,126,251,248118,242311,1792,1792/hr,1415,1415/hr,1108,56292,64552,2,7,0,71,0,1
2021-03-30 21:34:01,249,321,126,253,248755,242903,1446,1446/hr,1171,1171/hr,1039,56416,64712,0,7,0,72,0,1
2021-03-30 22:04:01,229,296,124,254,249389,243520,1281,1281/hr,1222,1222/hr,993,56531,64860,0,5,0,67,0,1
2021-03-30 22:34:01,205,281,125,252,249934,244136,1166,1166/hr,1257,1257/hr,938,56633,65001,0,3,0,76,0,1
2021-03-30 23:04:02,179,253,125,253,250383,244599,1048,1048/hr,1105,1105/hr,861,56723,65127,0,1,0,74,0,1
2021-03-30 23:35:02,198,255,125,253,250756,244983,802,802/hr,815,815/hr,883,56825,65259,0,3,0,57,0,1
2021-03-31 00:06:01,186,254,125,255,251179,245369,756,756/hr,709,709/hr,899,56921,65390,0,0,0,68,0,1
2021-03-31 00:36:01,194,268,124,256,251596,245750,808,808/hr,739,739/hr,967,57018,65524,0,17,0,74,0,1
2021-03-31 01:06:01,229,301,124,256,252096,246207,929,929/hr,845,845/hr,1058,57133,65675,0,12,0,72,0,1
2021-03-31 01:36:01,252,326,124,256,252741,246744,1148,1148/hr,999,999/hr,1192,57259,65838,0,23,0,74,0,1
2021-03-31 02:06:01,268,345,124,257,253349,247233,1217,1217/hr,970,970/hr,1266,57393,66010,7,31,0,77,0,1
2021-03-31 02:36:02,285,360,124,257,253936,247749,1250,1250/hr,1048,1048/hr,1346,57535,66190,10,34,0,75,0,1
2021-03-31 03:07:02,279,353,124,257,254606,248302,1297,1297/hr,1081,1081/hr,1427,57679,66373,9,54,0,74,0,1
2021-03-31 03:38:01,274,347,123,258,255067,248753,1129,1129/hr,994,994/hr,1462,57821,66552,3,67,0,73,0,1
2021-03-31 04:08:01,272,349,123,259,255502,249106,801,801/hr,769,769/hr,1520,57957,66726,5,75,0,77,0,1
