Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-07-19 09:51:02,0,1,153,151,0,0,0,0/hr,0,0/hr,1981,0,0,0,0,0,1,0,0
2022-07-19 10:22:01,654,1079,240,227,859,931,534,534/hr,580,580/hr,3168,337,557,42,211,0,425,0,1
2022-07-19 10:52:01,1625,1367,240,265,3583,3389,3583,3583/hr,3389,3389/hr,3349,1150,1240,76,5,258,0,1,0
2022-07-19 11:22:01,1805,1389,265,266,7594,6757,6735,6735/hr,5826,5826/hr,3606,2052,1935,92,18,416,0,1,0
2022-07-19 11:52:01,1838,1398,265,266,11805,10567,8222,8222/hr,7178,7178/hr,3580,2971,2634,46,5,440,0,1,0
2022-07-19 12:22:02,1667,1261,265,267,15457,14035,7863,7863/hr,7278,7278/hr,3407,3805,3265,80,29,406,0,1,0
2022-07-19 12:53:01,1586,1293,262,269,18854,17461,7123,7123/hr,6962,6962/hr,3232,4624,3932,72,1,293,0,1,0
2022-07-19 13:23:01,1450,1169,262,269,21812,20525,6350,6350/hr,6492,6492/hr,3092,5349,4517,77,11,281,0,1,0
2022-07-19 13:53:02,1458,1147,262,269,25000,23167,6291,6291/hr,5831,5831/hr,2892,6079,5091,27,2,311,0,1,0
2022-07-19 14:24:01,1278,1057,262,269,27582,25450,5701,5701/hr,4889,4889/hr,2738,6739,5636,45,5,221,0,1,0
2022-07-19 14:54:01,1260,1045,262,269,30285,27986,5287,5287/hr,4821,4821/hr,2560,7369,6159,37,0,215,0,1,0
2022-07-19 15:24:01,1174,985,263,267,32266,30013,4685,4685/hr,4585,4585/hr,2421,7956,6651,41,0,189,0,1,0
2022-07-19 15:54:01,1170,979,263,267,34612,32121,4326,4326/hr,4134,4134/hr,2374,8541,7141,23,1,191,0,1,0
2022-07-19 16:24:01,1065,917,263,266,37035,34054,4738,4738/hr,3986,3986/hr,0,9073,7599,38,8,148,0,1,0
2022-07-19 16:54:01,1072,913,263,266,39376,36130,4765,4765/hr,4009,4009/hr,0,9609,8056,39,1,159,0,1,0
2022-07-19 17:24:01,1057,902,263,266,41421,38076,4418,4418/hr,4055,4055/hr,2230,10138,8507,41,2,155,0,1,0
2022-07-19 17:54:01,1047,922,263,266,43630,40396,4272,4272/hr,4289,4289/hr,2211,10661,8968,26,0,125,0,0,0
2022-07-19 18:24:01,1029,913,264,265,45890,42510,4443,4443/hr,4413,4413/hr,2196,11176,9424,39,14,116,0,0,0
2022-07-19 18:54:01,1002,861,264,264,48057,44701,4485,4485/hr,4347,4347/hr,2126,11677,9855,36,8,141,0,1,0
2022-07-19 19:24:01,964,830,264,264,50013,46607,4092,4092/hr,4050,4050/hr,2050,12159,10270,55,6,134,0,1,0
2022-07-19 19:54:01,917,773,264,264,52111,48611,4286,4286/hr,4160,4160/hr,1913,12617,10656,53,0,144,0,1,0
2022-07-19 20:24:01,850,761,264,264,53826,50400,3863,3863/hr,3840,3840/hr,1820,13042,11037,19,1,89,0,0,0
2022-07-19 20:54:01,841,720,264,264,55815,52308,3773,3773/hr,3751,3751/hr,1767,13463,11397,26,6,121,0,1,0
2022-07-19 21:24:01,787,701,264,264,57541,54173,3715,3715/hr,3774,3774/hr,1662,13856,11747,15,0,86,0,0,0
2022-07-19 21:54:01,735,625,264,264,59399,56179,3608,3608/hr,3863,3863/hr,1509,14224,12060,28,5,110,0,1,0
2022-07-19 22:24:01,686,562,265,262,60609,57559,2973,2973/hr,3337,3337/hr,1407,14567,12341,23,0,124,0,1,0
2022-07-19 22:54:01,659,534,265,262,61842,59157,2451,2451/hr,2988,2988/hr,1343,14896,12608,23,1,125,0,1,0
2022-07-19 23:24:01,604,466,265,262,62722,60285,2031,2031/hr,2678,2678/hr,1249,15198,12841,48,4,138,0,1,0
2022-07-19 23:54:01,617,456,266,261,63755,61344,1918,1918/hr,2183,2183/hr,1199,15507,13069,24,4,161,0,1,0
2022-07-20 00:24:01,589,420,266,261,64687,62316,1984,1984/hr,2058,2058/hr,1143,15801,13279,36,2,169,0,1,0
2022-07-20 00:54:01,563,413,265,262,65658,63194,1903,1903/hr,1850,1850/hr,1120,16083,13485,34,3,150,0,1,0
2022-07-20 01:24:01,513,392,265,262,66344,63891,1655,1655/hr,1569,1569/hr,1056,16339,13681,31,1,121,0,1,0
2022-07-20 01:54:01,526,369,265,262,67078,64581,1322,1322/hr,1344,1344/hr,1040,16602,13866,32,0,157,0,1,0
2022-07-20 02:24:01,528,380,265,262,67759,65206,1414,1414/hr,1300,1300/hr,1041,16866,14056,51,4,148,0,1,0
2022-07-20 02:54:01,574,409,265,262,68407,65941,1317,1317/hr,1343,1343/hr,1101,17153,14260,23,0,165,0,1,0
2022-07-20 03:24:01,566,428,265,262,69076,66650,1294,1294/hr,1436,1436/hr,1148,17436,14474,43,1,138,0,1,0
2022-07-20 03:54:01,600,461,265,262,69769,67534,1428,1428/hr,1695,1695/hr,1208,17736,14705,30,0,139,0,1,0
2022-07-20 04:24:01,615,487,265,262,70519,68298,1531,1531/hr,1728,1728/hr,1250,18044,14948,19,3,128,0,1,0
2022-07-20 04:54:01,594,525,265,262,71546,69256,1782,1782/hr,1732,1732/hr,1256,18341,15211,23,0,69,0,0,0
