Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2023-07-12 04:13:01,200,214,154,123,14542,12862,11,11/hr,9,9/hr,1361,490093,481540,0,0,0,14,0,0
2023-07-12 04:43:01,519,561,201,153,1644207,1611978,1484,1484/hr,1492,1492/hr,1265,490353,481820,0,15,0,42,0,0
2023-07-12 05:13:01,558,649,286,180,1645369,1613073,1882,1882/hr,1927,1927/hr,1456,490632,482145,3,0,0,91,0,0
2023-07-12 05:43:01,608,681,286,181,1646360,1614238,2201,2201/hr,2295,2295/hr,1508,490936,482485,6,0,0,73,0,0
2023-07-12 06:13:01,632,723,284,196,1647498,1615529,2080,2080/hr,2390,2390/hr,1585,491252,482847,9,1,0,91,0,0
2023-07-12 06:43:01,654,780,284,197,1648664,1616725,2171,2171/hr,2397,2397/hr,1617,491579,483237,6,0,0,126,0,1
2023-07-12 07:13:01,689,808,284,197,1649844,1617942,2407,2407/hr,2498,2498/hr,1723,491923,483641,4,0,0,119,0,0
2023-07-12 07:43:01,731,820,297,197,1650871,1619157,2224,2224/hr,2432,2432/hr,1771,492289,484051,2,0,0,89,0,0
2023-07-12 08:13:01,768,858,298,198,1652166,1620495,2203,2203/hr,2445,2445/hr,1841,492673,484480,3,2,0,90,0,0
2023-07-12 08:43:01,810,842,298,197,1653587,1622041,2672,2672/hr,2867,2867/hr,1938,493078,484901,12,7,0,32,0,0
2023-07-12 09:13:01,838,885,299,196,1655127,1623769,2957,2957/hr,3277,3277/hr,1953,493497,485343,14,0,0,47,0,0
2023-07-12 09:43:02,883,953,299,196,1656660,1625425,3120,3120/hr,3434,3434/hr,2079,493939,485820,13,1,0,70,0,0
2023-07-12 10:14:01,925,979,299,196,1658320,1627435,2866,2866/hr,3452,3452/hr,2183,494416,486325,19,11,0,54,0,0
2023-07-12 10:44:01,970,977,312,195,1659999,1629520,3004,3004/hr,3787,3787/hr,2202,494901,486814,13,7,0,7,0,0
2023-07-12 11:14:01,1012,1000,314,192,1661560,1631507,3231,3231/hr,4077,4077/hr,2311,495407,487314,43,11,12,0,0,0
