Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-03-06 11:35:01,0,0,0,0,0,0,0,0/hr,0,0/hr,1585,60049,55784,0,0,0,0,0,0
2022-03-06 12:05:01,0,0,0,0,0,0,0,0/hr,0,0/hr,1087,60049,55784,0,0,0,0,0,0
2022-03-06 12:35:01,10,3,0,0,0,0,0,0/hr,0,0/hr,856,60054,55785,0,0,7,0,0,0
2022-03-06 13:05:01,794,639,82,74,252570,232587,391877,391877/hr,333543,333543/hr,1844,60451,56105,41,14,155,0,1,0
2022-03-06 13:35:01,1042,891,147,88,254809,234672,172259,172259/hr,148047,148047/hr,2283,60972,56550,39,9,151,0,1,0
2022-03-06 14:05:01,1090,932,173,119,257356,237140,4800,4800/hr,4566,4566/hr,2361,61517,57016,49,0,158,0,1,0
2022-03-06 14:35:01,1095,923,224,122,259628,239393,4797,4797/hr,4725,4725/hr,2305,62065,57478,19,4,172,0,1,0
2022-03-06 15:05:01,1066,915,251,133,261667,241344,4326,4326/hr,4221,4221/hr,2266,62598,57935,18,5,151,0,1,0
2022-03-06 15:35:02,1006,821,251,169,264171,243899,4719,4719/hr,4729,4729/hr,2117,63101,58346,47,0,185,0,1,0
2022-03-06 16:06:02,975,781,253,196,266099,245451,4353,4353/hr,4075,4075/hr,2034,63605,58749,29,4,194,0,1,0
2022-03-06 16:37:01,929,761,254,195,268227,247123,3916,3916/hr,3101,3101/hr,1937,64084,59142,24,2,168,0,1,0
2022-03-06 17:07:01,883,734,254,195,269906,248787,3621,3621/hr,3186,3186/hr,1867,64526,59509,22,1,149,0,1,0
2022-03-06 17:37:01,898,749,254,210,271625,250415,3406,3406/hr,3305,3305/hr,1855,64975,59884,7,1,149,0,1,0
2022-03-06 18:07:01,863,718,255,209,273300,251893,3317,3317/hr,3003,3003/hr,1808,65406,60243,13,3,145,0,1,0
2022-03-06 18:37:01,846,713,255,227,274866,253325,3325,3325/hr,2942,2942/hr,1761,65829,60599,9,0,133,0,1,0
2022-03-06 19:07:01,793,709,255,227,276240,254770,2952,2952/hr,2899,2899/hr,1719,66226,60954,6,2,84,0,0,0
2022-03-06 19:37:01,768,661,256,226,277652,256289,2847,2847/hr,3050,3050/hr,1611,66610,61284,13,0,107,0,1,0
2022-03-06 20:07:01,724,611,256,226,278822,257615,2553,2553/hr,2761,2761/hr,1517,66972,61590,37,1,113,0,1,0
2022-03-06 20:37:01,699,603,256,226,280067,258723,2418,2418/hr,2440,2440/hr,1476,67321,61891,17,0,96,0,1,0
2022-03-06 21:07:01,669,574,257,225,281425,259800,2605,2605/hr,2185,2185/hr,1395,67656,62178,9,0,95,0,1,0
2022-03-06 21:37:01,626,533,257,225,282564,260879,2493,2493/hr,2118,2118/hr,1340,67969,62445,23,2,93,0,1,0
2022-03-06 22:07:01,602,473,257,225,283695,261899,2236,2236/hr,2082,2082/hr,1254,68270,62681,21,7,129,0,1,0
2022-03-06 22:37:01,549,417,257,224,284662,262788,2025,2025/hr,1863,1863/hr,1120,68544,62890,26,3,132,0,1,0
2022-03-06 23:07:01,502,414,276,224,285362,263441,1570,1570/hr,1487,1487/hr,1041,68795,63097,19,1,88,0,1,0
2022-03-06 23:37:01,498,404,276,224,285995,264056,1331,1331/hr,1263,1263/hr,1024,69044,63299,9,2,94,0,1,0
2022-03-07 00:07:01,488,424,276,224,286747,264820,1353,1353/hr,1325,1325/hr,1033,69288,63511,16,4,64,0,1,0
2022-03-07 00:37:01,490,407,276,224,287567,265589,1583,1583/hr,1546,1546/hr,1023,69533,63714,4,2,83,0,1,0
2022-03-07 01:07:01,486,406,276,224,288163,266244,1418,1418/hr,1423,1423/hr,1036,69776,63917,4,1,80,0,1,0
