Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2020-10-26 10:15:02,398,317,129,112,167,228,84,84/hr,96,96/hr,841,0,0,3,6,81,0,1,0
2020-10-26 10:45:02,482,413,148,133,1664,1635,735,735/hr,781,781/hr,997,241,206,8,13,69,0,1,0
2020-10-26 11:16:01,508,443,148,144,3066,3111,2899,2899/hr,2883,2883/hr,1041,503,435,10,2,65,0,0,0
2020-10-26 11:46:02,505,434,152,143,4387,4643,2723,2723/hr,3008,3008/hr,1030,755,652,7,4,71,0,1,0
2020-10-26 12:17:01,479,419,152,142,5830,6102,2772,2772/hr,3034,3034/hr,987,1003,868,10,0,60,0,0,0
2020-10-26 12:47:01,462,433,150,140,6945,7365,2601,2601/hr,2762,2762/hr,993,1234,1085,10,0,29,0,0,0
2020-10-26 13:17:01,451,400,150,138,8082,8501,2254,2254/hr,2402,2402/hr,955,1459,1285,10,1,51,0,0,0
2020-10-26 13:47:01,433,372,148,135,9113,9531,2304,2304/hr,2271,2271/hr,885,1676,1471,3,0,61,0,1,0
2020-10-26 14:17:01,394,346,150,136,10220,10743,2325,2325/hr,2446,2446/hr,838,1873,1644,8,0,48,0,0,0
2020-10-26 14:47:01,379,335,149,130,11455,11907,2342,2342/hr,2376,2376/hr,784,2062,1811,0,0,44,0,0,0
2020-10-26 15:17:01,342,305,148,130,12397,12794,2268,2268/hr,2115,2115/hr,704,2233,1964,1,0,37,0,0,0
2020-10-26 15:47:01,318,278,147,130,13349,13677,1949,1949/hr,1822,1822/hr,674,2392,2103,5,0,40,0,0,0
2020-10-26 16:17:01,305,271,149,131,14287,14490,1898,1898/hr,1702,1702/hr,646,2545,2238,3,0,34,0,1,0
2020-10-26 16:47:01,274,238,148,131,15182,15380,1831,1831/hr,1702,1702/hr,583,2682,2357,3,0,36,0,1,0
2020-10-26 17:17:01,236,203,149,129,15745,15933,1534,1534/hr,1521,1521/hr,518,2800,2459,5,0,33,0,1,0
2020-10-26 17:47:01,263,221,149,130,16286,16533,1066,1066/hr,1123,1123/hr,552,2931,2569,5,1,42,0,1,0
2020-10-26 18:17:02,255,224,151,129,17041,17253,1348,1348/hr,1377,1377/hr,551,3059,2681,8,1,31,0,1,0
2020-10-26 18:48:01,251,222,152,130,17696,17932,1410,1410/hr,1399,1399/hr,549,3189,2796,4,1,29,0,1,0
2020-10-26 19:18:01,205,161,151,130,18346,18579,1246,1246/hr,1232,1232/hr,466,3291,2876,2,0,44,0,1,0
2020-10-26 19:48:01,231,194,151,129,18901,19151,1317,1317/hr,1322,1322/hr,510,3407,2973,12,3,37,0,1,0
2020-10-26 20:18:01,212,183,152,128,19582,19758,1213,1213/hr,1149,1149/hr,485,3513,3065,23,2,29,0,1,0
2020-10-26 20:48:01,199,179,151,131,20204,20375,1302,1302/hr,1220,1220/hr,455,3612,3154,9,0,20,0,1,0
2020-10-26 21:18:01,183,158,150,133,20730,20774,1144,1144/hr,1019,1019/hr,425,3704,3233,0,0,25,0,1,0
2020-10-26 21:48:01,174,156,150,134,21228,21190,1006,1006/hr,799,799/hr,390,3791,3311,3,2,18,0,1,0
2020-10-26 22:18:01,165,151,149,135,21643,21609,912,912/hr,835,835/hr,373,3873,3387,2,1,14,0,0,0
2020-10-26 22:48:01,148,144,150,135,22017,22017,790,790/hr,822,822/hr,337,3947,3459,0,0,4,0,0,0
2020-10-26 23:18:01,146,134,150,135,22498,22459,893,893/hr,892,892/hr,327,4020,3526,2,0,12,0,0,0
2020-10-26 23:48:01,134,130,150,136,23037,22938,1110,1110/hr,1003,1003/hr,309,4087,3591,0,0,4,0,0,0
2020-10-27 00:18:01,129,122,151,136,23465,23317,970,970/hr,855,855/hr,295,4152,3652,0,0,7,0,0,0
2020-10-27 00:48:01,128,129,151,136,23834,23662,847,847/hr,764,764/hr,297,4216,3716,0,0,0,1,0,0
