Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-07-02 00:46:01,0,0,0,0,0,0,0,0/hr,0,0/hr,893,111396,116777,0,0,0,0,0,0
2022-07-02 00:47:01,349,405,0,0,0,0,0,0/hr,0,0/hr,893,111402,116784,7,13,0,56,0,1
2022-07-02 01:17:01,358,405,149,343,471648,447619,1150,1150/hr,984,984/hr,901,111581,116987,15,21,0,47,0,0
2022-07-02 01:47:02,358,395,149,343,472252,448098,1161,1161/hr,975,975/hr,884,111760,117184,10,22,0,37,0,0
2022-07-02 02:18:02,352,403,149,344,472822,448594,1212,1212/hr,1009,1009/hr,896,111942,117393,2,15,0,51,0,0
2022-07-02 02:49:01,363,397,148,344,473382,449036,1129,1129/hr,940,940/hr,913,112130,117598,4,10,0,34,0,0
2022-07-02 03:19:01,376,414,147,346,473998,449541,1195,1195/hr,937,937/hr,927,112318,117805,2,2,0,38,0,0
2022-07-02 03:49:01,387,447,147,346,474620,450046,1263,1263/hr,1019,1019/hr,974,112511,118028,7,4,0,60,0,1
2022-07-02 04:19:01,414,477,147,347,475201,450563,1205,1205/hr,1030,1030/hr,1031,112718,118267,3,9,0,63,0,1
2022-07-02 04:49:01,438,455,147,347,475854,451244,1222,1222/hr,1181,1181/hr,1054,112937,118494,11,9,0,17,0,0
2022-07-02 05:19:01,486,479,148,346,476693,451976,1511,1511/hr,1436,1436/hr,1110,113180,118734,7,16,7,0,0,0
2022-07-02 05:49:02,501,497,147,347,477615,452776,1804,1804/hr,1576,1576/hr,1164,113431,118982,2,15,4,0,0,0
2022-07-02 06:20:01,536,507,147,347,478462,453409,1779,1779/hr,1442,1442/hr,1187,113708,119244,7,6,29,0,0,0
2022-07-02 06:50:01,566,520,148,346,479253,454107,1661,1661/hr,1345,1345/hr,1278,113991,119504,4,12,46,0,0,0
2022-07-02 07:20:01,601,546,148,346,480064,454778,1517,1517/hr,1317,1317/hr,1321,114291,119777,5,6,55,0,0,0
2022-07-02 07:50:02,631,584,148,347,480998,455577,1704,1704/hr,1470,1470/hr,1381,114607,120069,3,7,47,0,0,0
2022-07-02 08:21:01,678,625,148,347,482133,456623,2078,2078/hr,1853,1853/hr,1469,114957,120392,10,0,53,0,0,0
