Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-12-13 09:54:01,1,1,253,242,0,0,0,0/hr,0,0/hr,2487,0,0,0,0,0,0,0,0
2022-12-13 10:24:01,1121,1112,265,266,1360,1157,942,942/hr,843,843/hr,4023,560,556,34,59,9,0,0,0
2022-12-13 10:54:01,1234,1259,265,266,4619,3930,6054,6054/hr,4913,4913/hr,4128,1177,1185,4,43,0,25,0,0
2022-12-13 11:24:01,1253,1290,264,267,7574,6478,6172,6172/hr,5235,5235/hr,4247,1804,1830,10,30,0,37,0,0
2022-12-13 11:54:01,1235,1263,262,270,10997,9315,6447,6447/hr,5391,5391/hr,4162,2421,2462,8,41,0,28,0,0
2022-12-13 12:24:01,1191,1209,262,270,13819,12113,6251,6251/hr,5651,5651/hr,4084,3017,3066,16,35,0,18,0,0
2022-12-13 12:54:01,1165,1145,261,271,17085,14609,6062,6062/hr,5278,5278/hr,3906,3599,3639,14,37,20,0,0,0
2022-12-13 13:24:01,1118,1082,260,271,19873,16750,6151,6151/hr,4710,4710/hr,3790,4158,4180,25,18,36,0,0,0
2022-12-13 13:54:01,1040,1036,260,271,22632,18713,5671,5671/hr,4151,4151/hr,3616,4678,4698,6,35,4,0,0,0
2022-12-13 14:24:01,971,990,261,271,24853,20545,4971,4971/hr,3764,3764/hr,3496,5164,5193,6,37,0,19,0,0
2022-12-13 14:54:02,847,936,260,272,27213,22511,4600,4600/hr,3780,3780/hr,3210,5587,5661,1,35,0,89,0,1
2022-12-13 15:25:01,694,852,258,274,29025,24123,4095,4095/hr,3539,3539/hr,3113,5946,6101,4,35,0,158,0,1
2022-12-13 15:55:02,722,869,258,274,30664,25596,3371,3371/hr,3060,3060/hr,2911,6307,6535,0,14,0,147,0,1
2022-12-13 16:25:02,681,840,258,274,31891,26921,2855,2855/hr,2797,2797/hr,2858,6647,6955,1,23,0,159,0,1
2022-12-13 16:56:01,654,821,255,275,33195,28415,2518,2518/hr,2832,2832/hr,2778,6985,7379,0,25,0,167,0,1
2022-12-13 17:26:01,645,799,254,275,34553,29862,2691,2691/hr,2993,2993/hr,2709,7308,7779,0,22,0,154,0,1
2022-12-13 17:56:01,637,795,252,276,36129,31464,2953,2953/hr,3080,3080/hr,2673,7626,8176,0,26,0,158,0,1
2022-12-13 18:26:01,598,756,252,276,37442,32758,2830,2830/hr,2836,2836/hr,2617,7925,8554,2,15,0,158,0,1
2022-12-13 18:56:01,578,706,251,277,38928,34237,2744,2744/hr,2768,2768/hr,2470,8214,8907,3,14,0,128,0,1
2022-12-13 19:26:01,514,631,251,277,40019,35450,2570,2570/hr,2687,2687/hr,2298,8471,9223,1,25,0,117,0,1
2022-12-13 19:56:01,493,620,249,279,41063,36482,2159,2159/hr,2250,2250/hr,2196,8718,9533,1,15,0,127,0,1
2022-12-13 20:26:01,482,599,248,279,41884,37261,1874,1874/hr,1828,1828/hr,2101,8959,9832,2,18,0,117,0,1
2022-12-13 20:56:01,454,573,247,279,42842,38137,1821,1821/hr,1708,1708/hr,1999,9186,10119,0,18,0,119,0,1
2022-12-13 21:26:01,424,523,246,280,43678,38796,1830,1830/hr,1561,1561/hr,1950,9398,10380,0,17,0,99,0,1
2022-12-13 21:56:01,410,499,246,280,44402,39525,1561,1561/hr,1387,1387/hr,1806,9603,10630,6,19,0,89,0,1
2022-12-13 22:26:01,415,450,246,280,45143,40185,1471,1471/hr,1390,1390/hr,1722,9810,10855,2,15,0,35,0,0
2022-12-13 22:56:01,419,409,246,280,46068,40737,1664,1664/hr,1213,1213/hr,1638,10020,11059,2,14,10,0,0,0
2022-12-13 23:26:01,382,380,246,280,46704,41200,1502,1502/hr,986,986/hr,1553,10211,11249,5,17,2,0,0,0
2022-12-13 23:56:01,361,385,246,280,47318,41680,1235,1235/hr,933,933/hr,1506,10391,11442,2,17,0,24,0,0
2022-12-14 00:26:01,348,362,246,280,47861,42123,1149,1149/hr,912,912/hr,1428,10565,11623,10,12,0,14,0,0
2022-12-14 00:56:01,353,351,246,280,48490,42552,1176,1176/hr,855,855/hr,1435,10742,11798,6,18,2,0,0,0
2022-12-14 01:26:01,363,344,246,280,48907,42866,1045,1045/hr,743,743/hr,1433,10923,11970,11,24,19,0,0,0
2022-12-14 01:56:01,386,369,246,280,49459,43292,976,976/hr,747,747/hr,1437,11116,12155,2,12,17,0,0,0
2022-12-14 02:26:01,398,374,246,280,49847,43616,882,882/hr,740,740/hr,1443,11315,12342,3,16,24,0,0,0
2022-12-14 02:56:01,396,389,246,280,50357,43999,900,900/hr,707,707/hr,1452,11513,12536,6,13,7,0,0,0
2022-12-14 03:26:01,375,403,246,280,50853,44348,989,989/hr,732,732/hr,1524,11701,12738,8,26,0,28,0,0
2022-12-14 03:56:01,390,431,246,280,51310,44759,958,958/hr,770,770/hr,1534,11896,12953,5,22,0,41,0,0
2022-12-14 04:26:01,426,447,246,280,51754,45212,898,898/hr,860,860/hr,1621,12109,13177,1,13,0,21,0,0
2022-12-14 04:56:01,422,470,246,280,52343,45708,1047,1047/hr,961,961/hr,1671,12320,13412,1,10,0,48,0,0
2022-12-14 05:26:01,444,485,246,280,52880,46222,1136,1136/hr,1021,1021/hr,1744,12542,13654,0,21,0,41,0,0
2022-12-14 05:56:01,493,513,246,280,53482,46853,1154,1154/hr,1157,1157/hr,1784,12788,13911,1,16,0,20,0,0
2022-12-14 06:26:02,509,524,245,280,54156,47452,1260,1260/hr,1222,1222/hr,1877,13043,14173,2,11,0,15,0,0
2022-12-14 06:57:01,534,574,245,280,54938,48107,1454,1454/hr,1256,1256/hr,1959,13318,14469,7,26,0,40,0,0
2022-12-14 07:27:01,577,612,245,280,55662,48724,1445,1445/hr,1248,1248/hr,2109,13607,14775,7,6,0,35,0,0
2022-12-14 07:57:01,610,614,245,280,56593,49472,1633,1633/hr,1338,1338/hr,2207,13912,15082,5,21,0,4,0,0
2022-12-14 08:27:02,636,644,245,280,57553,50187,1930,1930/hr,1494,1494/hr,2291,14230,15405,0,12,0,8,0,0
2022-12-14 08:57:02,645,630,245,280,58578,51126,1972,1972/hr,1630,1630/hr,2301,14553,15720,7,24,15,0,0,0
2022-12-14 09:28:01,666,680,245,279,59371,51787,1811,1811/hr,1602,1602/hr,2328,14897,16071,2,14,0,14,0,0
2022-12-14 09:58:01,675,693,245,280,60351,52547,1767,1767/hr,1422,1422/hr,2449,15234,16417,13,30,0,18,0,0
2022-12-14 10:28:01,685,742,245,280,61227,53248,1814,1814/hr,1415,1415/hr,2607,15577,16788,1,22,0,57,0,0
2022-12-14 10:58:01,710,770,244,281,62260,54135,1838,1838/hr,1544,1544/hr,2635,15932,17173,1,27,0,60,0,0
