Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2020-11-23 09:24:01,0,0,0,0,0,0,0,0/hr,0,0/hr,0,54098,55563,0,0,0,0,0,0
2020-11-23 09:25:02,0,0,0,0,0,0,0,0/hr,0,0/hr,0,54098,55563,0,0,0,0,0,0
2020-11-23 09:26:02,0,0,0,0,0,0,0,0/hr,0,0/hr,0,54098,55563,0,0,0,0,0,0
2020-11-23 09:27:01,0,0,0,0,0,0,0,0/hr,0,0/hr,0,54098,55563,0,0,0,0,0,0
2020-11-23 09:28:01,0,0,0,0,0,0,0,0/hr,0,0/hr,0,54098,55563,0,0,0,0,0,0
2020-11-23 09:58:01,236,220,152,181,218764,207409,611,611/hr,699,699/hr,497,54216,55673,2,0,16,0,0,0
2020-11-23 10:28:02,241,207,151,181,219068,207817,726,726/hr,974,974/hr,496,54337,55777,7,0,34,0,1,0
2020-11-23 10:58:02,253,222,151,182,219430,208187,670,670/hr,782,782/hr,524,54464,55888,4,0,31,0,0,0
2020-11-23 11:29:01,273,251,151,182,219895,208590,829,829/hr,773,773/hr,569,54605,56017,0,0,22,0,0,0
2020-11-23 11:59:01,273,249,151,182,220431,209081,1023,1023/hr,916,916/hr,581,54741,56142,3,0,24,0,0,0
2020-11-23 12:29:01,290,251,151,182,220993,209586,1098,1098/hr,999,999/hr,592,54886,56267,3,0,39,0,1,0
2020-11-23 12:59:01,267,233,152,179,221486,210152,1012,1012/hr,1035,1035/hr,561,55020,56384,18,1,34,0,0,0
2020-11-23 13:29:01,264,234,152,178,221838,210530,824,824/hr,935,935/hr,548,55152,56501,7,0,30,0,0,0
2020-11-23 13:59:01,266,234,153,178,222190,210927,711,711/hr,779,779/hr,552,55285,56618,14,0,32,0,0,0
2020-11-23 14:29:01,266,220,154,178,222515,211331,678,678/hr,792,792/hr,539,55418,56728,15,0,46,0,1,0
2020-11-23 14:59:01,237,195,155,175,222801,211745,576,576/hr,782,782/hr,502,55536,56825,30,0,42,0,1,0
2020-11-23 15:29:01,239,201,156,176,222964,211989,471,471/hr,692,692/hr,495,55656,56926,10,0,38,0,1,0
2020-11-23 15:59:01,237,195,156,175,223187,212303,400,400/hr,570,570/hr,484,55774,57023,12,0,42,0,1,0
2020-11-23 16:29:01,230,197,155,174,223406,212572,431,431/hr,566,566/hr,473,55889,57122,7,0,33,0,1,0
2020-11-23 16:59:01,231,196,156,175,223716,212864,533,533/hr,567,567/hr,471,56005,57220,7,0,35,0,1,0
2020-11-23 17:29:01,220,200,157,174,224027,213184,598,598/hr,574,574/hr,467,56115,57320,3,1,20,0,0,0
2020-11-23 17:59:01,223,192,157,175,224298,213508,559,559/hr,628,628/hr,458,56226,57416,2,2,31,0,1,0
2020-11-23 18:29:01,219,199,156,175,224498,213770,502,502/hr,621,621/hr,459,56336,57515,2,0,20,0,0,0
2020-11-23 18:59:01,204,195,156,174,224766,214071,475,475/hr,569,569/hr,441,56438,57613,2,0,9,0,0,0
2020-11-23 19:29:01,197,176,156,175,225007,214460,515,515/hr,713,713/hr,402,56536,57701,4,0,21,0,0,0
2020-11-23 19:59:01,185,165,155,176,225201,214793,434,434/hr,755,755/hr,388,56629,57783,2,0,20,0,0,0
2020-11-23 20:29:02,175,133,156,175,225420,215124,414,414/hr,664,664/hr,355,56716,57850,17,0,42,0,1,0
2020-11-23 21:00:02,169,130,155,177,225578,215353,354,354/hr,514,514/hr,341,56803,57917,19,0,39,0,1,0
2020-11-23 21:31:01,166,132,154,177,225710,215543,289,289/hr,428,428/hr,336,56889,57985,11,0,34,0,1,0
2020-11-23 22:01:01,165,133,151,177,225896,215820,318,318/hr,475,475/hr,335,56972,58052,10,2,32,0,1,0
2020-11-23 22:31:01,151,139,152,176,226064,216007,322,322/hr,399,399/hr,322,57047,58121,5,0,12,0,0,0
2020-11-23 23:01:01,151,128,151,175,226261,216265,370,370/hr,469,469/hr,308,57123,58185,3,2,23,0,1,0
2020-11-23 23:31:01,158,128,151,174,226436,216443,391,391/hr,456,456/hr,315,57202,58249,3,0,30,0,1,0
2020-11-24 00:01:01,158,127,152,174,226625,216707,344,344/hr,431,431/hr,308,57281,58313,2,0,31,0,1,0
2020-11-24 00:31:01,147,116,152,174,226783,216931,347,347/hr,488,488/hr,295,57354,58371,4,0,31,0,1,0
2020-11-24 01:01:01,146,111,151,174,226897,217111,275,275/hr,413,413/hr,294,57427,58426,5,0,35,0,1,0
2020-11-24 01:31:01,136,105,153,175,227021,217280,226,226/hr,314,314/hr,283,57495,58479,13,0,31,0,1,0
2020-11-24 02:01:01,132,99,153,175,227166,217411,264,264/hr,276,276/hr,276,57561,58528,15,0,33,0,1,0
2020-11-24 02:31:01,139,102,153,174,227272,217526,220,220/hr,231,231/hr,279,57631,58579,7,0,37,0,1,0
2020-11-24 03:01:02,129,100,154,171,227401,217648,222,222/hr,228,228/hr,260,57695,58629,5,0,29,0,1,0
2020-11-24 03:32:01,135,104,155,168,227473,217709,204,204/hr,186,186/hr,284,57765,58683,5,0,31,0,1,0
2020-11-24 04:02:01,140,116,157,166,227554,217801,131,131/hr,139,139/hr,293,57835,58741,4,0,24,0,1,0
2020-11-24 04:32:01,147,123,159,166,227667,217922,187,187/hr,212,212/hr,310,57908,58802,3,0,24,0,1,0
2020-11-24 05:02:02,147,124,158,165,227784,218057,237,237/hr,266,266/hr,304,57982,58864,0,0,23,0,1,0
